CyCOG_60000411	401.48945147679325
CyCOG_60000412	479.12605042016804
CyCOG_60000414	794.1392931392932
CyCOG_60000417	139.12826086956522
CyCOG_60000419	85.86521739130434
CyCOG_60000421	88.02813852813853
CyCOG_60000422	156.4056399132321
CyCOG_60000425	172.42116630669545
CyCOG_60000426	289.74082073434124
CyCOG_60000427	341.6530172413793
CyCOG_60000429	280.75266524520254
CyCOG_60000431	343.70788912579957
CyCOG_60000432	264.1740976645435
CyCOG_60000433	439.0699152542373
CyCOG_60000435	95.29934924078091
CyCOG_60000442	382.65442764578836
CyCOG_60000443	182.14470842332614
CyCOG_60000444	255.92887931034483
CyCOG_60000449	397.39400428265526
CyCOG_60000450	206.9336188436831
CyCOG_60000451	291.3832976445396
CyCOG_60000454	302.4465811965812
CyCOG_60000455	411.7692307692308
CyCOG_60000459	583.9661016949152
CyCOG_60000464	176.59477124183007
CyCOG_60000466	140.47608695652173
CyCOG_60000468	229.63340563991324
CyCOG_60000469	260.4598698481562
CyCOG_60000470	221.6904761904762
CyCOG_60000472	395.6997840172786
CyCOG_60000475	289.2375809935205
CyCOG_60000476	318.8261802575107
CyCOG_60000481	321.8222698072805
CyCOG_60000482	157.22435897435898
CyCOG_60000487	439.9191489361702
CyCOG_60000488	822.7610062893082
CyCOG_60000490	109.92139737991266
CyCOG_60000491	121.73202614379085
CyCOG_60000492	189.67538126361657
CyCOG_60000493	150.44541484716157
CyCOG_60000497	209.57142857142858
CyCOG_60000498	207.17787418655098
CyCOG_60000503	380.5399568034557
CyCOG_60000509	680.9194915254237
CyCOG_60000518	146.07439824945294
CyCOG_60000520	209.9868995633188
CyCOG_60000521	292.8973799126638
CyCOG_60000522	402.0740740740741
CyCOG_60000523	268.9130434782609
CyCOG_60000529	353.8369565217391
CyCOG_60000530	260.4199134199134
CyCOG_60000531	210.83585313174947
CyCOG_60000535	566.6886993603412
CyCOG_60000537	116.26315789473684
CyCOG_60000538	132.8577680525164
CyCOG_60000539	165.46827133479212
CyCOG_60000541	207.7947598253275
CyCOG_60000542	309.5829694323144
CyCOG_60000543	200.41048034934497
CyCOG_60000544	175.9041394335512
CyCOG_60000545	238.21304347826086
CyCOG_60000546	326.06304347826085
CyCOG_60000547	359.05010893246185
CyCOG_60000555	344.8344086021505
CyCOG_60000560	83.35384615384615
CyCOG_60000562	230.65054945054945
CyCOG_60000563	463.8355263157895
CyCOG_60000564	298.0043859649123
CyCOG_60000566	157.05263157894737
CyCOG_60000568	128.2472647702407
CyCOG_60000569	263.2888402625821
CyCOG_60000570	216.60348583877996
CyCOG_60000572	325.69197396963125
CyCOG_60000573	458.25
CyCOG_60000578	544.5300429184549
CyCOG_60000583	100.22026431718062
CyCOG_60000584	96.66960352422907
CyCOG_60000585	157.4691629955947
CyCOG_60000589	134.25274725274724
CyCOG_60000591	129.61184210526315
CyCOG_60000592	409.35448577680523
CyCOG_60000595	339.00655021834064
CyCOG_60000599	300.3579175704989
CyCOG_60000602	275.28138528138527
CyCOG_60000604	438.8838709677419
CyCOG_60000611	115.09492273730685
CyCOG_60000612	169.29580573951435
CyCOG_60000613	214.33480176211455
CyCOG_60000615	76.92070484581498
CyCOG_60000617	169.2989010989011
CyCOG_60000618	181.87472527472528
CyCOG_60000620	186.09190371991247
CyCOG_60000621	320.3413566739606
CyCOG_60000623	319.36899563318775
CyCOG_60000624	236.33406113537117
CyCOG_60000628	180.8954248366013
CyCOG_60000635	114.34589800443459
CyCOG_60000636	69.50442477876106
CyCOG_60000637	165.91169977924946
CyCOG_60000639	207.02212389380531
CyCOG_60000641	304.72907488986783
CyCOG_60000642	198.31567328918322
CyCOG_60000648	255.36483516483517
CyCOG_60000650	178.5286343612335
CyCOG_60000653	307.7390350877193
CyCOG_60000654	277.56236323851203
CyCOG_60000659	482.9912854030501
CyCOG_60000661	333.49023861171366
CyCOG_60000669	188.52212389380531
CyCOG_60000670	138.36423841059602
CyCOG_60000671	209.05066079295153
CyCOG_60000673	127.71428571428571
CyCOG_60000674	179.0352422907489
CyCOG_60000675	181.59691629955947
CyCOG_60000679	397.82275711159735
CyCOG_60000680	230.890590809628
CyCOG_60000682	494.30802603036875
CyCOG_60000686	103.81777777777778
CyCOG_60000687	276.75055679287306
CyCOG_60000688	140.1977777777778
CyCOG_60000689	202.72283813747228
CyCOG_60000693	230.73788546255506
CyCOG_60000694	221.74725274725276
CyCOG_60000699	346.9122807017544
CyCOG_60000701	381.0612691466083
CyCOG_60000705	574.6652360515021
CyCOG_60000712	215.51662971175168
CyCOG_60000718	549.0065075921909
CyCOG_60000719	511.73333333333335
CyCOG_60000724	213.02008928571428
CyCOG_60000725	315.87111111111113
CyCOG_60000731	422.7089715536105
CyCOG_60000734	424.44708423326136
CyCOG_60000738	97.44519015659955
CyCOG_60000739	98.02901785714286
CyCOG_60000741	459.84151785714283
CyCOG_60000744	444.7560975609756
CyCOG_60000749	524.6651982378854
CyCOG_60000750	158.59641255605382
CyCOG_60000754	139.38392857142858
CyCOG_60000756	272.79732739420933
CyCOG_60000759	378.67333333333335
CyCOG_60000764	414.26593406593406
CyCOG_60000770	91.08539325842696
CyCOG_60000772	81.12387387387388
CyCOG_60000773	131.7556053811659
CyCOG_60000776	200.04910714285714
CyCOG_60000778	349.543429844098
CyCOG_60000779	184.49220489977728
CyCOG_60000780	349.46563192904654
CyCOG_60000783	393.0396475770925
CyCOG_60000785	265.13626373626374
CyCOG_60000788	81.00902934537245
CyCOG_60000789	145.6081081081081
CyCOG_60000790	134.70203160270881
CyCOG_60000792	130.25
CyCOG_60000794	96.62837837837837
CyCOG_60000796	416.1188340807175
CyCOG_60000800	291.9463087248322
CyCOG_60000803	172.57494407158836
CyCOG_60000805	364.06473214285717
CyCOG_60000806	290.8619153674833
CyCOG_60000812	420.29540481400437
CyCOG_60000816	104.28216704288938
CyCOG_60000817	123.2072072072072
CyCOG_60000825	424.1688888888889
CyCOG_60000826	344.76222222222225
CyCOG_60000836	323.85168539325844
CyCOG_60000837	282.17303370786516
CyCOG_60000842	241.41942604856513
CyCOG_60000847	70.93424036281179
CyCOG_60000848	189.23755656108597
CyCOG_60000852	379.7027027027027
CyCOG_60000857	370.60706401766004
CyCOG_60000860	241.29024943310657
CyCOG_60000867	294.20449438202246
CyCOG_60000869	332.24330357142856
CyCOG_60000875	481.27433628318585
CyCOG_60000877	1026.2617021276596
CyCOG_60000880	142.93166287015944
CyCOG_60000883	146.6235827664399
CyCOG_60000884	162.1931818181818
CyCOG_60000890	479.7017937219731
CyCOG_60000891	419.79777777777775
CyCOG_60000892	640.3037694013303
CyCOG_60000895	106.64545454545454
CyCOG_60000896	108.05442176870748
CyCOG_60000898	308.3582766439909
CyCOG_60000904	93.21281464530892
CyCOG_60000912	381.7936507936508
CyCOG_60000914	400.2113636363636
CyCOG_60000915	105.74149659863946
CyCOG_60000919	491.03139013452915
CyCOG_60000923	601.0577777777778
CyCOG_60000925	199.5854214123007
CyCOG_60000926	257.6840909090909
CyCOG_60000932	134.74311926605503
CyCOG_60000933	294.4105504587156
CyCOG_60000938	176.18306636155606
CyCOG_60000940	153.9199084668192
CyCOG_60000945	114.90783410138249
CyCOG_60000951	547.5772727272728
CyCOG_60000957	174.51612903225808
CyCOG_60000958	109.53225806451613
CyCOG_60000961	235.45642201834863
CyCOG_60000962	285.4701834862385
CyCOG_60000973	77.98152424942263
CyCOG_60000980	159.60508083140877
CyCOG_60000981	199.0299539170507
CyCOG_60000983	228.25977011494254
CyCOG_60000984	352.07586206896553
CyCOG_60000985	440.82339449541286
CyCOG_60000989	100.26046511627906
CyCOG_60000990	86.69534883720931
CyCOG_60000991	158.92111368909514
CyCOG_60000992	97.47795823665894
CyCOG_60000995	114.51620370370371
CyCOG_60000997	234.9767981438515
CyCOG_60000998	155.75750577367205
CyCOG_60001002	380.88761467889907
CyCOG_60001005	540.8764302059496
CyCOG_60001010	157.71794871794873
CyCOG_60001014	155.02797202797203
CyCOG_60001015	244.646511627907
CyCOG_60001016	141.3813953488372
CyCOG_60001018	208.04861111111111
CyCOG_60001020	290.1154734411085
CyCOG_60001022	355.64367816091954
CyCOG_60001029	199.44626168224298
CyCOG_60001030	210.40465116279069
CyCOG_60001033	304.2564102564103
CyCOG_60001047	216.33255813953488
CyCOG_60001048	301.3233256351039
CyCOG_60001050	493.83640552995394
CyCOG_60001055	146.99063231850118
CyCOG_60001058	232.3735498839907
CyCOG_60001059	375.284064665127
CyCOG_60001063	86.85882352941177
CyCOG_60001067	108.63700234192038
CyCOG_60001072	113.85377358490567
CyCOG_60001077	331.4551724137931
CyCOG_60001079	105.53664302600473
CyCOG_60001082	86.43632075471699
CyCOG_60001083	255.65727699530515
CyCOG_60001093	240.38732394366198
CyCOG_60001099	219.9952718676123
CyCOG_60001105	465.9749430523918
CyCOG_60001107	95.10714285714286
CyCOG_60001108	76.2541567695962
CyCOG_60001117	184.31353919239905
CyCOG_60001119	236.76832151300238
CyCOG_60001128	211.80285035629453
CyCOG_60001130	323.58530805687207
CyCOG_60001131	302.91725768321515
CyCOG_60001135	385.03016241299304
CyCOG_60001137	128.7511961722488
CyCOG_60001138	143.71121718377088
CyCOG_60001139	49.914081145584724
CyCOG_60001141	290.95
CyCOG_60001144	179.6104513064133
CyCOG_60001145	107.50473933649289
CyCOG_60001147	174.85096153846155
CyCOG_60001148	130.36690647482015
CyCOG_60001154	72.74939759036144
CyCOG_60001155	140.32451923076923
CyCOG_60001163	146.70602409638553
CyCOG_60001167	270.81190476190477
CyCOG_60001170	374.3510895883777
CyCOG_60001171	280.0168269230769
CyCOG_60001177	299.8498789346247
CyCOG_60001178	337.2867469879518
CyCOG_60001184	498.6537530266344
CyCOG_60001187	804.9080188679245
CyCOG_60001197	159.7007299270073
CyCOG_60001210	375.6318289786223
CyCOG_60001224	153.6757425742574
CyCOG_60001237	141.3575
CyCOG_60001241	72.92443324937028
CyCOG_60001245	130.34256926952142
CyCOG_60001256	102.81170483460559
CyCOG_60001264	195.1974358974359
CyCOG_60001271	157.73385012919897
